date,product_id,product_name,category,store_location,units_sold,orders,price,revenue,stock_level,reorder_point
2026-04-04,P001,Basic T-Shirt,Clothing,Düsseldorf,28,20,30.57,856.09,88,49
2026-04-04,P001,Basic T-Shirt,Clothing,Essen,11,6,38.28,421.13,88,45
2026-04-04,P001,Basic T-Shirt,Clothing,Köln,27,15,35.92,969.91,62,39
2026-04-04,P001,Basic T-Shirt,Clothing,München,20,10,76.17,1523.39,75,59
2026-04-04,P001,Basic T-Shirt,Clothing,Berlin,24,11,35.36,848.55,75,57
2026-04-04,P002,Slim Jeans,Clothing,Düsseldorf,10,8,54.96,549.59,122,35
2026-04-04,P002,Slim Jeans,Clothing,Essen,8,3,34.66,277.31,149,26
2026-04-04,P002,Slim Jeans,Clothing,Köln,14,8,47.88,670.39,106,26
2026-04-04,P002,Slim Jeans,Clothing,München,11,5,40.01,440.08,96,37
2026-04-04,P002,Slim Jeans,Clothing,Berlin,31,21,59.12,1832.85,122,52
2026-04-04,P003,Summer Dress,Clothing,Düsseldorf,25,13,55.07,1376.8,150,49
2026-04-04,P003,Summer Dress,Clothing,Essen,10,8,66.99,669.87,96,25
2026-04-04,P003,Summer Dress,Clothing,Köln,14,6,23.33,326.59,47,27
2026-04-04,P003,Summer Dress,Clothing,München,27,14,30.82,832.16,60,41
2026-04-04,P003,Summer Dress,Clothing,Berlin,23,13,25.22,580.04,51,37
2026-04-04,P004,Sneakers,Shoes,Düsseldorf,19,15,122.43,2326.14,71,25
2026-04-04,P004,Sneakers,Shoes,Essen,14,9,149.57,2093.98,83,26
2026-04-04,P004,Sneakers,Shoes,Köln,35,27,108.0,3780.06,44,57
2026-04-04,P004,Sneakers,Shoes,München,5,2,116.07,580.34,123,32
2026-04-04,P004,Sneakers,Shoes,Berlin,21,13,118.87,2496.22,100,27
2026-04-04,P005,Leather Boots,Shoes,Düsseldorf,16,13,96.63,1546.05,99,35
2026-04-04,P005,Leather Boots,Shoes,Essen,13,7,108.46,1409.97,91,48
2026-04-04,P005,Leather Boots,Shoes,Köln,31,22,138.75,4301.1,50,49
2026-04-04,P005,Leather Boots,Shoes,München,25,10,60.27,1506.82,117,50
2026-04-04,P005,Leather Boots,Shoes,Berlin,1,1,85.08,85.08,131,25
2026-04-04,P006,Handbag,Accessories,Düsseldorf,12,5,30.48,365.73,105,26
2026-04-04,P006,Handbag,Accessories,Essen,24,12,93.14,2235.43,59,27
2026-04-04,P006,Handbag,Accessories,Köln,26,14,87.01,2262.31,92,43
2026-04-04,P006,Handbag,Accessories,München,28,12,26.16,732.4,71,49
2026-04-04,P006,Handbag,Accessories,Berlin,34,24,19.85,675.01,35,33
2026-04-04,P007,Belt,Accessories,Düsseldorf,3,1,53.66,160.99,91,35
2026-04-04,P007,Belt,Accessories,Essen,9,3,35.55,319.93,96,35
2026-04-04,P007,Belt,Accessories,Köln,21,16,56.82,1193.13,75,45
2026-04-04,P007,Belt,Accessories,München,26,11,75.21,1955.5,71,44
2026-04-04,P007,Belt,Accessories,Berlin,4,1,24.1,96.4,103,29
2026-04-04,P008,Winter Jacket,Outerwear,Düsseldorf,5,2,210.29,1051.45,72,45
2026-04-04,P008,Winter Jacket,Outerwear,Essen,30,24,151.23,4536.85,77,42
2026-04-04,P008,Winter Jacket,Outerwear,Köln,2,1,182.96,365.92,120,26
2026-04-04,P008,Winter Jacket,Outerwear,München,5,2,159.33,796.64,116,48
2026-04-04,P008,Winter Jacket,Outerwear,Berlin,10,6,157.9,1578.99,68,47
2026-04-04,P009,Blazer,Outerwear,Düsseldorf,26,12,114.68,2981.58,76,46
2026-04-04,P009,Blazer,Outerwear,Essen,30,13,203.67,6110.1,86,34
2026-04-04,P009,Blazer,Outerwear,Köln,11,6,211.55,2327.01,57,58
2026-04-04,P009,Blazer,Outerwear,München,26,22,148.6,3863.67,117,40
2026-04-04,P009,Blazer,Outerwear,Berlin,17,9,94.67,1609.39,61,44
2026-04-04,P010,Sports Hoodie,Sportswear,Düsseldorf,0,1,100.91,0.0,146,46
2026-04-04,P010,Sports Hoodie,Sportswear,Essen,24,13,118.07,2833.71,81,28
2026-04-04,P010,Sports Hoodie,Sportswear,Köln,35,19,72.04,2521.5,51,52
2026-04-04,P010,Sports Hoodie,Sportswear,München,23,10,47.24,1086.43,85,30
2026-04-04,P010,Sports Hoodie,Sportswear,Berlin,8,3,31.97,255.72,133,52
2026-04-05,P001,Basic T-Shirt,Clothing,Düsseldorf,12,7,38.7,464.42,114,34
2026-04-05,P001,Basic T-Shirt,Clothing,Essen,29,15,60.25,1747.36,54,53
2026-04-05,P001,Basic T-Shirt,Clothing,Köln,14,8,72.21,1010.98,42,53
2026-04-05,P001,Basic T-Shirt,Clothing,München,13,7,47.89,622.63,70,29
2026-04-05,P001,Basic T-Shirt,Clothing,Berlin,4,3,59.72,238.88,113,25
2026-04-05,P002,Slim Jeans,Clothing,Düsseldorf,31,13,70.03,2170.98,81,47
2026-04-05,P002,Slim Jeans,Clothing,Essen,27,16,65.92,1779.87,50,52
2026-04-05,P002,Slim Jeans,Clothing,Köln,10,4,63.6,635.99,66,56
2026-04-05,P002,Slim Jeans,Clothing,München,23,13,54.61,1256.11,50,46
2026-04-05,P002,Slim Jeans,Clothing,Berlin,23,16,41.68,958.73,46,35
2026-04-05,P003,Summer Dress,Clothing,Düsseldorf,15,10,23.2,348.0,90,50
2026-04-05,P003,Summer Dress,Clothing,Essen,17,11,55.41,942.03,64,34
2026-04-05,P003,Summer Dress,Clothing,Köln,18,11,24.36,438.53,96,48
2026-04-05,P003,Summer Dress,Clothing,München,7,2,69.92,489.42,109,45
2026-04-05,P003,Summer Dress,Clothing,Berlin,14,11,48.7,681.74,83,33
2026-04-05,P004,Sneakers,Shoes,Düsseldorf,9,4,101.58,914.24,105,40
2026-04-05,P004,Sneakers,Shoes,Essen,7,3,69.48,486.35,134,48
2026-04-05,P004,Sneakers,Shoes,Köln,30,12,145.62,4368.53,92,52
2026-04-05,P004,Sneakers,Shoes,München,6,4,127.06,762.35,105,31
2026-04-05,P004,Sneakers,Shoes,Berlin,9,7,55.68,501.1,121,33
2026-04-05,P005,Leather Boots,Shoes,Düsseldorf,19,8,129.72,2464.62,139,49
2026-04-05,P005,Leather Boots,Shoes,Essen,15,8,141.19,2117.91,81,38
2026-04-05,P005,Leather Boots,Shoes,Köln,33,20,87.47,2886.39,42,44
2026-04-05,P005,Leather Boots,Shoes,München,8,3,124.72,997.74,128,30
2026-04-05,P005,Leather Boots,Shoes,Berlin,20,9,68.04,1360.78,111,52
2026-04-05,P006,Handbag,Accessories,Düsseldorf,14,5,97.55,1365.72,87,30
2026-04-05,P006,Handbag,Accessories,Essen,31,17,88.71,2749.92,128,51
2026-04-05,P006,Handbag,Accessories,Köln,7,2,80.09,560.66,94,31
2026-04-05,P006,Handbag,Accessories,München,23,19,92.27,2122.18,99,48
2026-04-05,P006,Handbag,Accessories,Berlin,36,14,58.27,2097.83,112,30
2026-04-05,P007,Belt,Accessories,Düsseldorf,28,13,50.06,1401.72,113,50
2026-04-05,P007,Belt,Accessories,Essen,10,8,59.3,592.96,90,56
2026-04-05,P007,Belt,Accessories,Köln,13,6,95.49,1241.41,91,36
2026-04-05,P007,Belt,Accessories,München,10,6,28.27,282.68,106,43
2026-04-05,P007,Belt,Accessories,Berlin,29,14,88.6,2569.4,61,34
2026-04-05,P008,Winter Jacket,Outerwear,Düsseldorf,2,1,115.17,230.35,115,51
2026-04-05,P008,Winter Jacket,Outerwear,Essen,27,13,129.03,3483.89,95,36
2026-04-05,P008,Winter Jacket,Outerwear,Köln,26,11,208.6,5423.7,78,28
2026-04-05,P008,Winter Jacket,Outerwear,München,17,6,97.97,1665.46,90,36
2026-04-05,P008,Winter Jacket,Outerwear,Berlin,11,7,199.01,2189.13,84,36
2026-04-05,P009,Blazer,Outerwear,Düsseldorf,23,10,195.4,4494.15,105,40
2026-04-05,P009,Blazer,Outerwear,Essen,23,12,162.87,3745.97,95,57
2026-04-05,P009,Blazer,Outerwear,Köln,18,10,197.07,3547.2,114,31
2026-04-05,P009,Blazer,Outerwear,München,0,1,210.94,0.0,112,52
2026-04-05,P009,Blazer,Outerwear,Berlin,15,6,134.72,2020.8,106,27
2026-04-05,P010,Sports Hoodie,Sportswear,Düsseldorf,24,12,82.97,1991.17,64,25
2026-04-05,P010,Sports Hoodie,Sportswear,Essen,16,7,52.31,836.97,67,35
2026-04-05,P010,Sports Hoodie,Sportswear,Köln,8,4,49.72,397.76,90,49
2026-04-05,P010,Sports Hoodie,Sportswear,München,23,14,63.58,1462.42,127,43
2026-04-05,P010,Sports Hoodie,Sportswear,Berlin,6,2,36.5,219.03,109,44
2026-04-06,P001,Basic T-Shirt,Clothing,Düsseldorf,7,3,35.81,250.7,153,29
2026-04-06,P001,Basic T-Shirt,Clothing,Essen,2,1,43.64,87.29,170,40
2026-04-06,P001,Basic T-Shirt,Clothing,Köln,6,5,26.93,161.56,108,56
2026-04-06,P001,Basic T-Shirt,Clothing,München,30,13,72.27,2168.07,37,31
2026-04-06,P001,Basic T-Shirt,Clothing,Berlin,25,13,24.4,609.94,81,51
2026-04-06,P002,Slim Jeans,Clothing,Düsseldorf,24,10,73.85,1772.4,75,27
2026-04-06,P002,Slim Jeans,Clothing,Essen,0,1,77.31,0.0,81,32
2026-04-06,P002,Slim Jeans,Clothing,Köln,24,10,30.59,734.28,124,58
2026-04-06,P002,Slim Jeans,Clothing,München,25,11,24.66,616.61,87,30
2026-04-06,P002,Slim Jeans,Clothing,Berlin,19,13,52.59,999.28,108,37
2026-04-06,P003,Summer Dress,Clothing,Düsseldorf,13,5,38.04,494.54,96,51
2026-04-06,P003,Summer Dress,Clothing,Essen,24,13,44.6,1070.43,45,52
2026-04-06,P003,Summer Dress,Clothing,Köln,11,6,46.15,507.69,122,54
2026-04-06,P003,Summer Dress,Clothing,München,12,7,46.52,558.29,87,47
2026-04-06,P003,Summer Dress,Clothing,Berlin,23,9,65.68,1510.74,104,29
2026-04-06,P004,Sneakers,Shoes,Düsseldorf,25,12,68.38,1709.46,106,36
2026-04-06,P004,Sneakers,Shoes,Essen,22,11,50.01,1100.25,109,35
2026-04-06,P004,Sneakers,Shoes,Köln,23,9,68.5,1575.6,70,47
2026-04-06,P004,Sneakers,Shoes,München,9,4,132.15,1189.36,140,48
2026-04-06,P004,Sneakers,Shoes,Berlin,6,4,126.2,757.18,157,41
2026-04-06,P005,Leather Boots,Shoes,Düsseldorf,11,5,134.84,1483.25,137,46
2026-04-06,P005,Leather Boots,Shoes,Essen,24,15,108.25,2598.09,112,44
2026-04-06,P005,Leather Boots,Shoes,Köln,24,21,104.19,2500.56,96,28
2026-04-06,P005,Leather Boots,Shoes,München,11,9,88.44,972.88,138,53
2026-04-06,P005,Leather Boots,Shoes,Berlin,24,12,93.56,2245.49,92,40
2026-04-06,P006,Handbag,Accessories,Düsseldorf,12,10,26.87,322.46,96,55
2026-04-06,P006,Handbag,Accessories,Essen,9,4,80.96,728.67,62,37
2026-04-06,P006,Handbag,Accessories,Köln,13,8,54.68,710.9,80,51
2026-04-06,P006,Handbag,Accessories,München,2,1,37.97,75.95,83,55
2026-04-06,P006,Handbag,Accessories,Berlin,5,3,29.77,148.86,105,55
2026-04-06,P007,Belt,Accessories,Düsseldorf,11,6,22.48,247.32,133,33
2026-04-06,P007,Belt,Accessories,Essen,25,10,61.98,1549.43,84,35
2026-04-06,P007,Belt,Accessories,Köln,21,13,15.1,317.14,90,32
2026-04-06,P007,Belt,Accessories,München,27,13,19.82,535.08,71,40
2026-04-06,P007,Belt,Accessories,Berlin,15,8,23.58,353.63,72,45
2026-04-06,P008,Winter Jacket,Outerwear,Düsseldorf,18,9,139.89,2517.93,101,36
2026-04-06,P008,Winter Jacket,Outerwear,Essen,23,10,178.81,4112.59,52,45
2026-04-06,P008,Winter Jacket,Outerwear,Köln,30,14,86.49,2594.58,79,36
2026-04-06,P008,Winter Jacket,Outerwear,München,18,7,94.19,1695.45,114,56
2026-04-06,P008,Winter Jacket,Outerwear,Berlin,23,11,218.04,5014.89,90,34
2026-04-06,P009,Blazer,Outerwear,Düsseldorf,26,22,84.87,2206.66,89,27
2026-04-06,P009,Blazer,Outerwear,Essen,18,8,148.2,2667.51,83,36
2026-04-06,P009,Blazer,Outerwear,Köln,13,11,98.81,1284.52,77,57
2026-04-06,P009,Blazer,Outerwear,München,8,5,114.71,917.68,85,37
2026-04-06,P009,Blazer,Outerwear,Berlin,18,8,179.13,3224.43,129,37
2026-04-06,P010,Sports Hoodie,Sportswear,Düsseldorf,15,9,82.21,1233.09,84,58
2026-04-06,P010,Sports Hoodie,Sportswear,Essen,10,6,68.02,680.24,93,53
2026-04-06,P010,Sports Hoodie,Sportswear,Köln,9,3,102.92,926.27,80,40
2026-04-06,P010,Sports Hoodie,Sportswear,München,20,17,33.89,677.7,55,36
2026-04-06,P010,Sports Hoodie,Sportswear,Berlin,5,2,106.02,530.08,135,40
2026-04-07,P001,Basic T-Shirt,Clothing,Düsseldorf,14,10,56.57,791.99,49,36
2026-04-07,P001,Basic T-Shirt,Clothing,Essen,4,1,56.86,227.45,110,36
2026-04-07,P001,Basic T-Shirt,Clothing,Köln,23,12,26.39,606.91,73,26
2026-04-07,P001,Basic T-Shirt,Clothing,München,13,8,69.84,907.93,116,32
2026-04-07,P001,Basic T-Shirt,Clothing,Berlin,7,2,69.33,485.33,138,40
2026-04-07,P002,Slim Jeans,Clothing,Düsseldorf,0,1,58.01,0.0,143,39
2026-04-07,P002,Slim Jeans,Clothing,Essen,21,11,41.98,881.54,61,34
2026-04-07,P002,Slim Jeans,Clothing,Köln,7,3,69.32,485.23,125,45
2026-04-07,P002,Slim Jeans,Clothing,München,14,9,63.1,883.44,89,53
2026-04-07,P002,Slim Jeans,Clothing,Berlin,8,5,48.86,390.84,99,50
2026-04-07,P003,Summer Dress,Clothing,Düsseldorf,21,11,66.61,1398.88,119,39
2026-04-07,P003,Summer Dress,Clothing,Essen,27,14,53.89,1454.93,71,57
2026-04-07,P003,Summer Dress,Clothing,Köln,9,3,55.5,499.54,116,37
2026-04-07,P003,Summer Dress,Clothing,München,5,4,32.51,162.53,146,31
2026-04-07,P003,Summer Dress,Clothing,Berlin,5,2,51.54,257.71,136,29
2026-04-07,P004,Sneakers,Shoes,Düsseldorf,22,8,81.69,1797.2,74,25
2026-04-07,P004,Sneakers,Shoes,Essen,0,1,100.88,0.0,102,47
2026-04-07,P004,Sneakers,Shoes,Köln,1,1,80.19,80.19,95,42
2026-04-07,P004,Sneakers,Shoes,München,2,1,134.88,269.77,160,27
2026-04-07,P004,Sneakers,Shoes,Berlin,19,8,81.87,1555.52,151,41
2026-04-07,P005,Leather Boots,Shoes,Düsseldorf,4,3,96.12,384.48,76,53
2026-04-07,P005,Leather Boots,Shoes,Essen,13,5,75.65,983.47,100,52
2026-04-07,P005,Leather Boots,Shoes,Köln,5,3,93.5,467.5,96,56
2026-04-07,P005,Leather Boots,Shoes,München,35,15,114.27,3999.31,75,59
2026-04-07,P005,Leather Boots,Shoes,Berlin,1,1,148.43,148.43,130,42
2026-04-07,P006,Handbag,Accessories,Düsseldorf,14,6,75.33,1054.56,113,55
2026-04-07,P006,Handbag,Accessories,Essen,20,8,39.96,799.28,108,35
2026-04-07,P006,Handbag,Accessories,Köln,44,28,27.01,1188.36,58,35
2026-04-07,P006,Handbag,Accessories,München,0,1,40.47,0.0,108,46
2026-04-07,P006,Handbag,Accessories,Berlin,0,1,58.58,0.0,81,49
2026-04-07,P007,Belt,Accessories,Düsseldorf,20,9,15.28,305.62,130,40
2026-04-07,P007,Belt,Accessories,Essen,11,5,64.71,711.8,133,43
2026-04-07,P007,Belt,Accessories,Köln,10,9,56.73,567.34,102,29
2026-04-07,P007,Belt,Accessories,München,3,1,91.08,273.24,131,50
2026-04-07,P007,Belt,Accessories,Berlin,18,8,73.2,1317.68,127,41
2026-04-07,P008,Winter Jacket,Outerwear,Düsseldorf,27,19,92.38,2494.35,60,45
2026-04-07,P008,Winter Jacket,Outerwear,Essen,19,7,82.93,1575.63,147,48
2026-04-07,P008,Winter Jacket,Outerwear,Köln,16,6,116.39,1862.27,53,31
2026-04-07,P008,Winter Jacket,Outerwear,München,22,18,198.26,4361.72,31,41
2026-04-07,P008,Winter Jacket,Outerwear,Berlin,23,9,100.87,2320.05,160,38
2026-04-07,P009,Blazer,Outerwear,Düsseldorf,16,11,206.81,3309.01,174,45
2026-04-07,P009,Blazer,Outerwear,Essen,7,5,192.08,1344.56,117,30
2026-04-07,P009,Blazer,Outerwear,Köln,7,2,162.16,1135.1,150,57
2026-04-07,P009,Blazer,Outerwear,München,16,12,165.78,2652.44,113,26
2026-04-07,P009,Blazer,Outerwear,Berlin,14,6,165.98,2323.78,141,33
2026-04-07,P010,Sports Hoodie,Sportswear,Düsseldorf,14,6,102.53,1435.48,79,50
2026-04-07,P010,Sports Hoodie,Sportswear,Essen,3,1,31.86,95.58,101,26
2026-04-07,P010,Sports Hoodie,Sportswear,Köln,22,11,57.99,1275.79,136,38
2026-04-07,P010,Sports Hoodie,Sportswear,München,35,16,58.05,2031.9,81,40
2026-04-07,P010,Sports Hoodie,Sportswear,Berlin,25,18,110.36,2759.1,51,39
2026-04-08,P001,Basic T-Shirt,Clothing,Düsseldorf,17,9,22.42,381.16,93,36
2026-04-08,P001,Basic T-Shirt,Clothing,Essen,36,32,41.33,1488.06,111,26
2026-04-08,P001,Basic T-Shirt,Clothing,Köln,12,5,20.71,248.55,108,38
2026-04-08,P001,Basic T-Shirt,Clothing,München,5,2,74.32,371.59,140,35
2026-04-08,P001,Basic T-Shirt,Clothing,Berlin,6,4,67.61,405.67,138,27
2026-04-08,P002,Slim Jeans,Clothing,Düsseldorf,19,13,73.25,1391.84,52,37
2026-04-08,P002,Slim Jeans,Clothing,Essen,2,1,54.04,108.09,89,32
2026-04-08,P002,Slim Jeans,Clothing,Köln,39,16,70.25,2739.62,54,47
2026-04-08,P002,Slim Jeans,Clothing,München,6,4,30.34,182.03,97,53
2026-04-08,P002,Slim Jeans,Clothing,Berlin,9,4,43.43,390.85,141,48
2026-04-08,P003,Summer Dress,Clothing,Düsseldorf,0,1,79.5,0.0,147,31
2026-04-08,P003,Summer Dress,Clothing,Essen,14,8,44.65,625.06,91,38
2026-04-08,P003,Summer Dress,Clothing,Köln,29,16,51.34,1488.83,103,51
2026-04-08,P003,Summer Dress,Clothing,München,25,12,57.72,1442.88,75,53
2026-04-08,P003,Summer Dress,Clothing,Berlin,15,7,44.48,667.14,106,57
2026-04-08,P004,Sneakers,Shoes,Düsseldorf,28,11,101.14,2831.93,63,57
2026-04-08,P004,Sneakers,Shoes,Essen,10,8,97.09,970.87,65,54
2026-04-08,P004,Sneakers,Shoes,Köln,23,16,90.32,2077.3,102,36
2026-04-08,P004,Sneakers,Shoes,München,6,2,81.63,489.76,136,54
2026-04-08,P004,Sneakers,Shoes,Berlin,16,8,111.07,1777.19,103,52
2026-04-08,P005,Leather Boots,Shoes,Düsseldorf,20,11,79.95,1599.08,24,33
2026-04-08,P005,Leather Boots,Shoes,Essen,9,8,67.19,604.68,109,27
2026-04-08,P005,Leather Boots,Shoes,Köln,24,10,77.12,1850.82,78,58
2026-04-08,P005,Leather Boots,Shoes,München,23,11,115.54,2657.48,118,27
2026-04-08,P005,Leather Boots,Shoes,Berlin,23,15,60.01,1380.17,74,41
2026-04-08,P006,Handbag,Accessories,Düsseldorf,20,9,44.57,891.4,122,49
2026-04-08,P006,Handbag,Accessories,Essen,23,9,54.61,1256.0,54,49
2026-04-08,P006,Handbag,Accessories,Köln,25,17,47.58,1189.46,67,31
2026-04-08,P006,Handbag,Accessories,München,26,12,53.53,1391.7,79,48
2026-04-08,P006,Handbag,Accessories,Berlin,17,13,93.19,1584.19,74,40
2026-04-08,P007,Belt,Accessories,Düsseldorf,21,9,32.09,673.94,96,26
2026-04-08,P007,Belt,Accessories,Essen,1,1,51.8,51.8,168,49
2026-04-08,P007,Belt,Accessories,Köln,27,13,75.12,2028.32,99,36
2026-04-08,P007,Belt,Accessories,München,12,7,87.26,1047.08,117,59
2026-04-08,P007,Belt,Accessories,Berlin,25,10,17.24,430.97,52,34
2026-04-08,P008,Winter Jacket,Outerwear,Düsseldorf,16,10,207.59,3321.44,56,51
2026-04-08,P008,Winter Jacket,Outerwear,Essen,6,3,205.11,1230.68,64,49
2026-04-08,P008,Winter Jacket,Outerwear,Köln,8,3,124.37,994.96,91,25
2026-04-08,P008,Winter Jacket,Outerwear,München,8,4,99.49,795.91,92,57
2026-04-08,P008,Winter Jacket,Outerwear,Berlin,15,8,206.38,3095.67,102,25
2026-04-08,P009,Blazer,Outerwear,Düsseldorf,44,18,216.41,9522.23,29,48
2026-04-08,P009,Blazer,Outerwear,Essen,14,8,168.23,2355.28,86,42
2026-04-08,P009,Blazer,Outerwear,Köln,30,19,145.87,4376.02,73,38
2026-04-08,P009,Blazer,Outerwear,München,10,8,190.77,1907.7,153,58
2026-04-08,P009,Blazer,Outerwear,Berlin,16,14,100.98,1615.71,94,41
2026-04-08,P010,Sports Hoodie,Sportswear,Düsseldorf,11,6,89.52,984.7,126,31
2026-04-08,P010,Sports Hoodie,Sportswear,Essen,11,5,59.55,655.1,84,49
2026-04-08,P010,Sports Hoodie,Sportswear,Köln,22,16,50.68,1114.93,93,39
2026-04-08,P010,Sports Hoodie,Sportswear,München,2,1,76.53,153.06,150,39
2026-04-08,P010,Sports Hoodie,Sportswear,Berlin,8,6,109.23,873.81,42,32
2026-04-09,P001,Basic T-Shirt,Clothing,Düsseldorf,16,11,78.04,1248.72,117,47
2026-04-09,P001,Basic T-Shirt,Clothing,Essen,30,25,77.04,2311.19,51,38
2026-04-09,P001,Basic T-Shirt,Clothing,Köln,10,4,24.94,249.38,105,31
2026-04-09,P001,Basic T-Shirt,Clothing,München,15,12,49.92,748.76,129,51
2026-04-09,P001,Basic T-Shirt,Clothing,Berlin,19,8,43.89,833.98,63,42
2026-04-09,P002,Slim Jeans,Clothing,Düsseldorf,6,2,36.46,218.77,129,46
2026-04-09,P002,Slim Jeans,Clothing,Essen,7,2,22.64,158.51,146,56
2026-04-09,P002,Slim Jeans,Clothing,Köln,23,11,39.16,900.63,90,34
2026-04-09,P002,Slim Jeans,Clothing,München,1,1,27.89,27.89,102,42
2026-04-09,P002,Slim Jeans,Clothing,Berlin,26,14,26.96,701.06,50,26
2026-04-09,P003,Summer Dress,Clothing,Düsseldorf,19,7,70.67,1342.67,93,28
2026-04-09,P003,Summer Dress,Clothing,Essen,11,7,67.63,743.98,106,33
2026-04-09,P003,Summer Dress,Clothing,Köln,14,8,34.2,478.86,145,54
2026-04-09,P003,Summer Dress,Clothing,München,12,4,62.57,750.78,97,42
2026-04-09,P003,Summer Dress,Clothing,Berlin,2,1,36.42,72.85,102,45
2026-04-09,P004,Sneakers,Shoes,Düsseldorf,25,12,109.35,2733.67,77,53
2026-04-09,P004,Sneakers,Shoes,Essen,12,8,134.54,1614.43,80,55
2026-04-09,P004,Sneakers,Shoes,Köln,6,5,88.97,533.83,126,51
2026-04-09,P004,Sneakers,Shoes,München,26,22,94.97,2469.13,83,27
2026-04-09,P004,Sneakers,Shoes,Berlin,19,10,132.42,2515.98,103,55
2026-04-09,P005,Leather Boots,Shoes,Düsseldorf,28,22,80.38,2250.66,86,41
2026-04-09,P005,Leather Boots,Shoes,Essen,17,8,86.63,1472.73,73,34
2026-04-09,P005,Leather Boots,Shoes,Köln,16,10,117.07,1873.09,84,27
2026-04-09,P005,Leather Boots,Shoes,München,22,9,53.74,1182.31,70,40
2026-04-09,P005,Leather Boots,Shoes,Berlin,18,9,88.24,1588.39,96,52
2026-04-09,P006,Handbag,Accessories,Düsseldorf,0,1,28.49,0.0,116,32
2026-04-09,P006,Handbag,Accessories,Essen,25,21,17.68,442.1,97,51
2026-04-09,P006,Handbag,Accessories,Köln,18,11,86.5,1557.06,129,45
2026-04-09,P006,Handbag,Accessories,München,30,17,18.6,557.92,50,53
2026-04-09,P006,Handbag,Accessories,Berlin,6,2,72.77,436.61,116,49
2026-04-09,P007,Belt,Accessories,Düsseldorf,19,7,53.82,1022.63,103,45
2026-04-09,P007,Belt,Accessories,Essen,13,6,86.06,1118.77,65,34
2026-04-09,P007,Belt,Accessories,Köln,25,12,15.12,377.91,120,58
2026-04-09,P007,Belt,Accessories,München,23,15,43.0,988.97,89,30
2026-04-09,P007,Belt,Accessories,Berlin,11,4,29.86,328.5,82,50
2026-04-09,P008,Winter Jacket,Outerwear,Düsseldorf,32,26,163.23,5223.38,97,47
2026-04-09,P008,Winter Jacket,Outerwear,Essen,28,16,176.47,4941.2,103,59
2026-04-09,P008,Winter Jacket,Outerwear,Köln,3,2,144.25,432.76,113,25
2026-04-09,P008,Winter Jacket,Outerwear,München,14,10,145.53,2037.41,105,31
2026-04-09,P008,Winter Jacket,Outerwear,Berlin,25,14,112.99,2824.77,74,55
2026-04-09,P009,Blazer,Outerwear,Düsseldorf,35,21,217.81,7623.27,67,37
2026-04-09,P009,Blazer,Outerwear,Essen,14,8,138.49,1938.81,146,33
2026-04-09,P009,Blazer,Outerwear,Köln,1,1,151.22,151.22,84,29
2026-04-09,P009,Blazer,Outerwear,München,11,4,152.62,1678.77,118,40
2026-04-09,P009,Blazer,Outerwear,Berlin,19,9,139.01,2641.21,84,51
2026-04-09,P010,Sports Hoodie,Sportswear,Düsseldorf,10,7,104.65,1046.53,122,56
2026-04-09,P010,Sports Hoodie,Sportswear,Essen,15,11,79.9,1198.46,43,49
2026-04-09,P010,Sports Hoodie,Sportswear,Köln,0,1,74.01,0.0,118,31
2026-04-09,P010,Sports Hoodie,Sportswear,München,11,4,91.15,1002.69,90,59
2026-04-09,P010,Sports Hoodie,Sportswear,Berlin,20,14,113.3,2265.94,116,47
2026-04-10,P001,Basic T-Shirt,Clothing,Düsseldorf,12,5,65.08,781.01,109,45
2026-04-10,P001,Basic T-Shirt,Clothing,Essen,29,14,20.89,605.67,61,56
2026-04-10,P001,Basic T-Shirt,Clothing,Köln,25,19,31.83,795.82,155,33
2026-04-10,P001,Basic T-Shirt,Clothing,München,25,11,63.79,1594.79,98,58
2026-04-10,P001,Basic T-Shirt,Clothing,Berlin,15,8,35.85,537.75,102,26
2026-04-10,P002,Slim Jeans,Clothing,Düsseldorf,16,8,20.94,335.08,113,28
2026-04-10,P002,Slim Jeans,Clothing,Essen,15,12,21.14,317.1,99,27
2026-04-10,P002,Slim Jeans,Clothing,Köln,5,2,32.18,160.91,145,32
2026-04-10,P002,Slim Jeans,Clothing,München,1,1,33.07,33.07,105,55
2026-04-10,P002,Slim Jeans,Clothing,Berlin,21,8,32.68,686.23,69,58
2026-04-10,P003,Summer Dress,Clothing,Düsseldorf,10,7,42.98,429.83,116,33
2026-04-10,P003,Summer Dress,Clothing,Essen,33,24,55.19,1821.37,95,25
2026-04-10,P003,Summer Dress,Clothing,Köln,17,8,58.33,991.65,102,42
2026-04-10,P003,Summer Dress,Clothing,München,27,14,59.29,1600.74,84,25
2026-04-10,P003,Summer Dress,Clothing,Berlin,27,11,68.73,1855.8,87,58
2026-04-10,P004,Sneakers,Shoes,Düsseldorf,8,3,130.02,1040.12,157,39
2026-04-10,P004,Sneakers,Shoes,Essen,16,13,72.4,1158.33,134,58
2026-04-10,P004,Sneakers,Shoes,Köln,20,12,113.17,2263.34,105,31
2026-04-10,P004,Sneakers,Shoes,München,16,13,101.09,1617.44,110,26
2026-04-10,P004,Sneakers,Shoes,Berlin,14,6,108.01,1512.1,99,33
2026-04-10,P005,Leather Boots,Shoes,Düsseldorf,26,11,62.69,1630.05,116,43
2026-04-10,P005,Leather Boots,Shoes,Essen,3,1,149.89,449.67,125,41
